glottocode,name,level,glot_path,family
cret1243,Cretan-Cycladian,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605/cret1243,indo1319
dode1238,Dodecanese,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605/dode1238,indo1319
athe1238,Athens,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605/ioni1242/athe1238,indo1319
ioni1243,Ionian Islands,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605/ioni1242/ioni1243,indo1319
ioni1242,Ionian-Peleponnesian-Attic,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605/ioni1242,indo1319
nort2601,Northern Epirus,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605/ioni1242/nort2601,indo1319
pelo1238,Peloponnese,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605/ioni1242/pelo1238,indo1319
aegi1237,Aegina,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605/ioni1242/sout3279/aegi1237,indo1319
sout3279,Southern Euboea,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605/ioni1242/sout3279,indo1319
mega1242,Megara,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605/ioni1242/sout3279/mega1242,indo1319
sout2605,Southern Greek,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605,indo1319
smyr1240,Smyrna Greek,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/mode1248/sout2605/smyr1240,indo1319
roma1240,Romano-Greek,language,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783/roma1240,indo1319
capp1239,Cappadocian Greek,language,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/capp1239,indo1319
phar1238,Pharasa,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/capp1239/phar1238,indo1319
sill1239,Sille,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/capp1239/sill1239,indo1319
west2337,Western Cappadocian,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/capp1239/west2337,indo1319
pont1257,Pontic-Cappadocian Greek,family,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257,indo1319
inla1270,Inland Pontic Greek,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/pont1253/east2844/inla1270,indo1319
east2844,Eastern Pontic Greek,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/pont1253/east2844,indo1319
musl1237,Muslim Pontic Greek,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/pont1253/east2844/musl1237,indo1319
offf1234,Of,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/pont1253/east2844/musl1237/offf1234,indo1319
surm1245,Sürmene,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/pont1253/east2844/musl1237/surm1245,indo1319
tony1234,Tonya,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/pont1253/east2844/musl1237/tony1234,indo1319
pont1253,Pontic,language,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/pont1253,indo1319
niot1234,Niotika,dialect,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/pont1257/pont1253/niot1234,indo1319
yeva1238,Yevanic,language,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/yeva1238,indo1319
east2798,East Greek,family,indo1319/clas1257/grae1234/gree1276/east2798,indo1319
myce1241,Mycenaean Greek,language,indo1319/clas1257/grae1234/gree1276/east2798/myce1241,indo1319
gree1276,Greek,family,indo1319/clas1257/grae1234/gree1276,indo1319
tsak1248,Tsakonian,language,indo1319/clas1257/grae1234/gree1276/tsak1248,indo1319
nort2602,Northern Tsakonian,dialect,indo1319/clas1257/grae1234/gree1276/tsak1248/nort2602,indo1319
prop1240,Propontis Tsakonian,dialect,indo1319/clas1257/grae1234/gree1276/tsak1248/prop1240,indo1319
sout2607,Southern Tsakonian,dialect,indo1319/clas1257/grae1234/gree1276/tsak1248/sout2607,indo1319
grae1234,Graeco-Phrygian,family,indo1319/clas1257/grae1234,indo1319
phry1239,Phrygian,language,indo1319/clas1257/grae1234/phry1239,indo1319
mysi1239,Mysian,dialect,indo1319/clas1257/grae1234/phry1239/mysi1239,indo1319
kudm1238,Kudmali,language,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/east2725/kudm1238,indo1319
cent1981,Central Magahi,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/east2725/maga1260/cent1981,indo1319
maga1260,Magahi,language,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/east2725/maga1260,indo1319
nort2657,Northern Magahi,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/east2725/maga1260/nort2657,indo1319
sout2662,Southern Magahi,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/east2725/maga1260/sout2662,indo1319
east2725,Eastern Magahi,family,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/east2725,indo1319
panc1246,Panchpargania,language,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/east2725/panc1246,indo1319
angi1238,Angika,language,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/angi1238,indo1319
bant1278,Bantar,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/bant1278,indo1319
bare1271,Barei,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/bare1271,indo1319
barm1243,Barmeli,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/barm1243,indo1319
cent1982,Central Colloquial Maithili,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/cent1982,indo1319
deha1238,Dehati,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/deha1238,indo1319
east2315,Eastern Maithili,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/east2315,indo1319
jola1259,Jolaha,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/jola1259,indo1319
kawa1274,Kawar,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/kawa1274,indo1319
kisa1260,Kisan,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/kisa1260,indo1319
kyab1238,Kyabrat,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/kyab1238,indo1319
makr1244,Makrana,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/makr1244,indo1319
mait1250,Maithili,language,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250,indo1319
musa1262,Musar (Maithili),dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/musa1262,indo1319
sadr1247,Sadri (Maithili),dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/sadr1247,indo1319
sout2663,Southern Standard Maithili,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/sout2663,indo1319
stan1301,Standard Maithili,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/stan1301,indo1319
tati1242,Tati,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/tati1242,indo1319
west2380,Western Maithili,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255/mait1250/west2380,indo1319
mait1255,Maithilic,family,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/mait1255,indo1319
mait1254,Maithili-Magahi,family,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254,indo1319
biha1245,Bihari,family,indo1319/clas1257/indo1320/indo1321/biha1245,indo1319
budd1234,Buddhist Hybrid Sanskrit,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/pali1273/budd1234,indo1319
maga1272,Magadhan Pali,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/pali1273/maga1272,indo1319
pali1273,Pali,language,indo1319/clas1257/indo1320/indo1321/biha1245/pali1273,indo1319
chit1274,Chitwania Tharu,language,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/chit1274,indo1319
bank1239,Banke,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/dang1277/dang1260/bank1239,indo1319
bard1252,Bardiya,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/dang1277/dang1260/bard1252,indo1319
dang1261,Dang,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/dang1277/dang1260/dang1261,indo1319
deok1238,Deokhuri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/dang1277/dang1260/deok1238,indo1319
kail1251,Kailali,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/dang1277/dang1260/kail1251,indo1319
kanc1244,Kanchanpur,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/dang1277/dang1260/kanc1244,indo1319
dang1260,Dangaura Tharu,language,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/dang1277/dang1260,indo1319
surk1238,Surkhet,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/dang1277/dang1260/surk1238,indo1319
dang1277,Dangaura-Khuna-Sonaha,family,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/dang1277,indo1319
sonh1238,Sonha,language,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/dang1277/sonh1238,indo1319
kath1250,Kathoriya Tharu,language,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/kath1250,indo1319
dhan1266,Dhanusa,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/koch1247/dhan1266,indo1319
maho1247,Mahottari,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/koch1247/maho1247,indo1319
koch1247,Kochila Tharu,language,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/koch1247,indo1319
mora1271,Morangiya,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/koch1247/mora1271,indo1319
mora1272,Morangia,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/koch1247/mora1272,indo1319
sapt1238,Saptari,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/koch1247/sapt1238,indo1319
sarl1242,Sarlahi,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/koch1247/sarl1242,indo1319
sira1261,Siraha,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/koch1247/sira1261,indo1319
suns1241,Sunsari (Nepal),dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/koch1247/suns1241,indo1319
uday1238,Udayapur,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316/koch1247/uday1238,indo1319
east2316,Eastern Tharu,family,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/east2316,indo1319
thar1284,Tharuic,family,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284,indo1319
rana1246,Rana Tharu,language,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/rana1246,indo1319
buks1238,Buksa,language,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/unun9886/buks1238,indo1319
majh1253,Majhi,language,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/unun9886/majh1253,indo1319
unun9886,Unclassified Tharu,family,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/unun9886,indo1319
bant1279,Bantar (Nepal),dialect,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/unun9886/musa1263/bant1279,indo1319
musa1263,Musasa,language,indo1319/clas1257/indo1320/indo1321/biha1245/thar1284/unun9886/musa1263,indo1319
kumh1238,Kumhali,language,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885/kumh1238,indo1319
bote1238,Bote-Majhi,language,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885/kusw1234/bote1238,indo1319
dara1250,Darai,language,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885/kusw1234/dara1250,indo1319
dewa1234,Dewas Rai,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885/kusw1234/dhan1265/dewa1234,indo1319
done1239,Done Danuwar,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885/kusw1234/dhan1265/done1239,indo1319
dhan1265,Dewas-Done Danuwar,language,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885/kusw1234/dhan1265,indo1319
east2831,East Danuwar,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885/kusw1234/koch1253/east2831,indo1319
koch1252,Kochariya,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885/kusw1234/koch1253/koch1252,indo1319
koch1253,Kochariya-East Danuwar,language,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885/kusw1234/koch1253,indo1319
kusw1234,Kuswaric,family,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885/kusw1234,indo1319
unun9885,Unclassified Bihari,family,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885,indo1319
bhoj1245,Bhojpuri Tharu,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/bhoj1245,indo1319
bojp1238,Bojpury,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/bojp1238,indo1319
domr1239,Domra,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/domr1239,indo1319
madh1242,Madhesi,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/madh1242,indo1319
maur1239,Mauritian Bhojpuri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/maur1239,indo1319
bhoj1244,Bhojpuri,language,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244,indo1319
musa1261,Musahari,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/musa1261,indo1319
bast1245,Basti,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/nort2656/bast1245,indo1319
gora1260,Gorakhpuri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/nort2656/gora1260,indo1319
nort2656,Northern Standard Bhojpuri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/nort2656,indo1319
sara1310,Sarawaria,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/nort2656/sara1310,indo1319
sout2661,Southern Standard Bhojpuri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/sout2661,indo1319
teli1241,Teli,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/teli1241,indo1319
thar1278,Tharu (Bhojpuri),dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/thar1278,indo1319
bena1257,Benarsi,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/west2379/bena1257,indo1319
west2379,Western Standard Bhojpuri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/west2379,indo1319
purb1238,Purbi,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/west2379/purb1238,indo1319
cari1275,Caribbean Hindustani,language,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/cari1275,indo1319
sarn1238,Sarnami Hindustani,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/cari1275/sarn1238,indo1319
trin1268,Trinidad Bhojpuri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246/cari1275/trin1268,indo1319
bhoj1246,Bhojpuric,family,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/bhoj1246,indo1319
west2806,Western Magadhan,family,indo1319/clas1257/indo1320/indo1321/biha1245/west2806,indo1319
sada1242,Sadani,family,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/sada1242,indo1319
bora1261,Borail Sadri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/sada1242/orao1237/bora1261,indo1319
orao1237,Oraon Sadri,language,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/sada1242/orao1237,indo1319
mokk1242,Mokkan Tila Sadri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/sada1242/orao1237/mokk1242,indo1319
nurp1238,Nurpur Sadri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/sada1242/orao1237/nurp1238,indo1319
ucha1239,Uchai Sadri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/sada1242/orao1237/ucha1239,indo1319
comm1243,Common Sadri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/sada1242/sadr1248/comm1243,indo1319
lowe1391,Lower Sadri,dialect,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/sada1242/sadr1248/lowe1391,indo1319
sadr1248,Sadri,language,indo1319/clas1257/indo1320/indo1321/biha1245/west2806/sada1242/sadr1248,indo1319
badh1238,Badhani,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/badh1238,indo1319
bang1335,Bangani,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/bang1335,indo1319
bhat1261,Bhattiani,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/bhat1261,indo1319
chan1306,Chandpuri,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/chan1306,indo1319
dess1238,Dessaulya,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/dess1238,indo1319
gang1264,Gangadi,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/gang1264,indo1319
jaun1244,Jaunpuri,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/jaun1244,indo1319
lohb1238,Lohbya,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/lohb1238,indo1319
majh1251,Majh-Kumaiya,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/majh1251,indo1319
garh1243,Garhwali,language,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243,indo1319
nagp1247,Nagpuriya,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/nagp1247,indo1319
parv1238,Parvati,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/parv1238,indo1319
rath1241,Rathi,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/rath1241,indo1319
rava1238,Ravai,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/rava1238,indo1319
sala1263,Salani,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/sala1263,indo1319
srin1238,Srinagaria,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/srin1238,indo1319
tehr1243,Tehri,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/garh1243/tehr1243,indo1319
cent1978,Central Kumauni,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/kuma1273/cent1978,indo1319
kuma1273,Kumaoni,language,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/kuma1273,indo1319
nort2651,Northeastern Kumauni,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/kuma1273/nort2651,indo1319
sout2652,Southeastern Kumauni,dialect,indo1319/clas1257/indo1320/indo1321/indo1310/cent1977/kuma1273/sout2652,indo1319
